-60	-0.41	0.5636	-0.1553
-59	-0.42	0.5474	-0.1513
-58	-0.43	0.5314	-0.2430
-57	-0.44	0.5149	-0.1401
-56	-0.45	0.4923	-0.1324
-55	-0.47	0.4766	-0.2500
-54	-0.48	0.4602	-0.1108
-53	-0.49	0.4442	-0.1133
-52	-0.51	0.4174	-0.2618
-51	-0.52	0.4054	-0.2624
-50	-0.54	0.3898	-0.2628
-49	-0.55	0.3786	-0.2633
-48	-0.57	0.3721	-0.2638
-47	-0.58	0.3567	-0.2657
-46	-0.60	0.3453	-0.2669
-45	-0.62	0.3355	-0.2674
-44	-0.63	0.3208	-0.2695
-43	-0.65	0.3117	-0.2694
-42	-0.67	0.3030	-0.2704
-41	-0.68	0.2888	-0.2725
-40	-0.70	0.2794	-0.2730
-39	-0.72	0.2720	-0.2728
-38	-0.73	0.2574	-0.2751
-37	-0.75	0.2476	-0.2761
-36	-0.76	0.2382	-0.2768
-35	-0.77	0.2240	-0.2795
-34	-0.78	0.2134	-0.2813
-33	-0.79	0.1941	-0.2861
-32	-0.79	0.1836	-0.2870
-31	-0.79	0.1732	-0.2883
-30	-0.78	0.1603	-0.2913
-29	-0.76	0.1498	-0.2944
-28	-0.74	0.1394	-0.2967
-27	-0.71	0.1311	-0.2964
-26	-0.68	0.1215	-0.2988
-25	-0.64	0.1117	-0.3016
-24	-0.58	0.1033	-0.3056
-23	-0.53	0.0941	-0.3085
-22	-0.46	0.0861	-0.3103
-21	-0.38	0.0783	-0.3146
-20	-0.30	0.0702	-0.3179
-19	-0.21	0.0621	-0.3232
-18	-0.12	0.0541	-0.3280
-17	-0.02	0.0464	-0.3341
-16	0.08	0.0386	-0.3415
-15	0.18	0.0324	-0.3476
-14	0.29	0.0272	-0.3537
-13	0.41	0.0222	-0.3601
-12	0.52	0.0183	-0.3662
-11	0.64	0.0153	-0.3715
-10	0.75	0.0132	-0.3758
-9	0.87	0.0241	-0.3802
-8	0.98	0.0226	-0.3836
-7	1.10	0.0216	-0.3885
-6	1.21	0.0216	-0.3911
-5	1.32	0.0218	-0.3934
-4	1.44	0.0221	-0.3959
-3	1.55	0.0227	-0.3980
-2	1.65	0.0232	-0.4001
-1	1.76	0.0243	-0.4022
0	1.93	0.0244	-0.4042
1	2.03	0.0254	-0.4060
2	2.13	0.0264	-0.4076
3	2.23	0.0274	-0.4095
4	2.31	0.0285	-0.4109
5	2.39	0.0298	-0.4128
6	2.45	0.0310	-0.4141
7	2.51	0.0322	-0.4152
8	2.56	0.0337	-0.4164
9	2.59	0.0348	-0.4173
10	2.62	0.0365	-0.4176
11	2.63	0.0376	-0.4181
12	2.64	0.0392	-0.4186
13	2.63	0.0411	-0.4193
14	2.61	0.0427	-0.4192
15	2.59	0.0441	-0.4194
16	2.55	0.0501	-0.4187
17	2.51	0.0529	-0.4187
18	2.45	0.0570	-0.4180
19	2.24	0.0728	-0.3875
20	2.11	0.0951	-0.3688
21	2.01	0.1107	-0.3598
22	1.93	0.1242	-0.3548
23	1.85	0.1361	-0.3521
24	1.77	0.1480	-0.3500
25	1.69	0.1604	-0.3482
26	1.62	0.1734	-0.3462
27	1.55	0.1876	-0.3447
28	1.48	0.1991	-0.3439
29	1.41	0.2129	-0.3422
30	1.35	0.2253	-0.3414
31	1.30	0.2384	-0.3404
32	1.24	0.2505	-0.3396
33	1.19	0.2655	-0.3380
34	1.14	0.2801	-0.3367
35	1.09	0.2916	-0.3356
36	1.04	0.3104	-0.3337
37	1.00	0.3216	-0.3323
38	0.96	0.3352	-0.3307
39	0.92	0.3518	-0.3290
40	0.89	0.3688	-0.3269
41	0.85	0.3860	-0.3215
42	0.81	0.5125	-0.1540
43	0.78	0.5376	-0.1659
44	0.75	0.5628	-0.3055
45	0.73	0.5887	-0.1897
46	0.70	0.6000	-0.1984
47	0.68	0.6000	-0.2054
48	0.65	0.6000	-0.2881
49	0.63	0.6000	-0.2137
50	0.61	0.6000	-0.2168
51	0.59	0.6000	-0.2192
52	0.57	0.6000	-0.2698
53	0.56	0.6000	-0.2236
54	0.54	0.6000	-0.2244
55	0.53	0.6000	-0.2258
56	0.51	0.6000	-0.2261
57	0.50	0.6000	-0.2267
58	0.48	0.6000	-0.2690
59	0.47	0.6000	-0.2565
60	0.45	0.6000	-0.2271
