-60	0.20	0.6000	-0.1395
-59	0.19	0.6000	-0.1355
-58	0.18	0.6001	-0.2157
-57	0.17	0.6000	-0.1249
-56	0.16	0.5825	-0.1168
-55	0.14	0.5648	-0.2208
-54	0.13	0.5469	-0.0979
-53	0.12	0.5217	-0.2289
-52	0.10	0.4956	-0.2302
-51	0.09	0.4844	-0.2304
-50	0.07	0.4744	-0.2306
-49	0.06	0.4565	-0.2319
-48	0.04	0.4456	-0.2320
-47	0.03	0.4331	-0.2322
-46	0.01	0.4152	-0.2336
-45	-0.01	0.4030	-0.2338
-44	-0.02	0.3864	-0.2339
-43	-0.04	0.3695	-0.2354
-42	-0.06	0.3549	-0.2355
-41	-0.08	0.3444	-0.2354
-40	-0.10	0.3281	-0.2370
-39	-0.12	0.3169	-0.2371
-38	-0.13	0.3035	-0.2373
-37	-0.15	0.2877	-0.2391
-36	-0.17	0.2755	-0.2394
-35	-0.19	0.2636	-0.2401
-34	-0.21	0.2369	-0.2456
-33	-0.22	0.2237	-0.2469
-32	-0.24	0.2130	-0.2477
-31	-0.24	0.1998	-0.2491
-30	-0.25	0.1847	-0.2516
-29	-0.25	0.1719	-0.2528
-28	-0.24	0.1591	-0.2542
-27	-0.23	0.1480	-0.2560
-26	-0.22	0.1383	-0.2575
-25	-0.19	0.1278	-0.2591
-24	-0.16	0.1156	-0.2621
-23	-0.13	0.1061	-0.2643
-22	-0.08	0.0969	-0.2665
-21	-0.02	0.0871	-0.2700
-20	0.04	0.0783	-0.2731
-19	0.11	0.0694	-0.2767
-18	0.18	0.0606	-0.2815
-17	0.27	0.0518	-0.2870
-16	0.36	0.0434	-0.2927
-15	0.45	0.0366	-0.2983
-14	0.55	0.0305	-0.3037
-13	0.66	0.0256	-0.3086
-12	0.77	0.0215	-0.3130
-11	0.88	0.0183	-0.3168
-10	0.99	0.0158	-0.3198
-9	1.11	0.0140	-0.3223
-8	1.22	0.0258	-0.3236
-7	1.34	0.0247	-0.3275
-6	1.46	0.0243	-0.3295
-5	1.57	0.0252	-0.3315
-4	1.68	0.0257	-0.3334
-3	1.80	0.0263	-0.3352
-2	1.90	0.0271	-0.3368
-1	2.01	0.0285	-0.3385
0	2.17	0.0282	-0.3401
1	2.27	0.0306	-0.3416
2	2.37	0.0319	-0.3430
3	2.47	0.0331	-0.3447
4	2.57	0.0345	-0.3458
5	2.65	0.0360	-0.3473
6	2.72	0.0375	-0.3485
7	2.79	0.0390	-0.3494
8	2.85	0.0409	-0.3503
9	2.89	0.0424	-0.3510
10	2.93	0.0443	-0.3517
11	2.96	0.0462	-0.3523
12	2.98	0.0481	-0.3529
13	2.98	0.0503	-0.3530
14	2.98	0.0527	-0.3532
15	2.97	0.0559	-0.3531
16	2.95	0.0649	-0.3525
17	2.92	0.0695	-0.3521
18	2.88	0.0756	-0.3516
19	2.67	0.1041	-0.3169
20	2.58	0.1215	-0.3075
21	2.50	0.1381	-0.3013
22	2.43	0.1534	-0.2979
23	2.36	0.1669	-0.2960
24	2.30	0.1824	-0.2942
25	2.23	0.1938	-0.2936
26	2.17	0.2097	-0.2926
27	2.10	0.2247	-0.2913
28	2.04	0.2386	-0.2908
29	1.98	0.2559	-0.2902
30	1.93	0.2692	-0.2899
31	1.87	0.2853	-0.2887
32	1.82	0.2992	-0.2884
33	1.77	0.3154	-0.2878
34	1.72	0.3327	-0.2866
35	1.68	0.3474	-0.2860
36	1.64	0.3661	-0.2852
37	1.59	0.3838	-0.2840
38	1.56	0.3964	-0.2831
39	1.52	0.4121	-0.2820
40	1.48	0.4299	-0.2807
41	1.45	0.5739	-0.2770
42	1.42	0.5931	-0.2755
43	1.39	0.6000	-0.1460
44	1.36	0.6000	-0.1267
45	1.33	0.6000	-0.2646
46	1.30	0.6000	-0.1503
47	1.28	0.6000	-0.1613
48	1.26	0.6000	-0.1698
49	1.24	0.6000	-0.2496
50	1.22	0.6000	-0.1802
51	1.20	0.6000	-0.1845
52	1.18	0.6000	-0.1881
53	1.16	0.6000	-0.2352
54	1.14	0.6000	-0.1926
55	1.13	0.6000	-0.1945
56	1.11	0.6000	-0.1961
57	1.10	0.6000	-0.2503
58	1.08	0.6000	-0.1984
59	1.07	0.6000	-0.1993
60	1.06	0.6000	-0.2005
